EZE00100082,1974,13.6
ITE00100554,1965,18.05
ITE00100554,1967,17.55
USW00013994,1957,19.4
USW00013994,1958,20.6
ITE00100554,1966,19.2
USW00012839,1963,28.3
EZE00100082,1975,13.0
GM000010962,1972,9.8
USW00012839,1962,28.3
EZE00100082,1976,14.2
ITE00100554,1968,17.8
USW00013994,1959,21.1
ITE00100554,1969,18.3
USW00012839,1964,28.3
EZE00100082,1977,14.1
ITE00100554,1971,17.5
ITE00100554,1970,16.6
EZE00100082,1979,13.25
EZE00100082,1978,13.0
USW00013994,1960,20.6
USW00013994,1961,18.6
EZE00100082,1980,12.8
